,Age,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman,PCA1,PCA2,MDS1,MDS2
746,1,2,1,1,7,5,India,6504.0,4,0,1,0,0,-8.04144245855537,-9.303164440855218,9.581561108551353,7.916101836249502
747,1,1,1,0,5,4,Greece,20472.0,14,0,1,0,0,-10.011003543350222,0.7431314800038165,10.064602432359049,-2.3977384955461916
748,1,2,1,1,19,11,Netherlands,88514.0,13,0,1,0,0,5.252337840068613,-0.596979273582094,-5.128387115385456,1.1783126517724685
749,0,2,1,1,20,20,United States of America,150000.0,12,1,1,0,0,11.670638941432342,-1.7063390530814735,-11.945246294741477,3.059552215833222
750,1,2,1,0,5,1,India,11607.0,22,1,1,0,0,-11.727578415728185,8.771358328813328,10.468992600816543,-10.464871872405343
751,0,2,1,1,5,10,India,41880.0,12,0,1,0,0,-6.279307639619503,-1.316630023544568,7.14482484753916,0.0792450087267021
752,1,1,1,1,4,1,Mexico,5124.0,23,1,1,0,0,-12.483612047249855,9.790406464439457,11.094213110277797,-11.544928368111377
753,1,2,1,1,6,2,Canada,55211.0,4,0,1,0,0,-10.703721422444263,-9.253644530987232,12.109516868558632,7.410610323218494
754,0,1,1,1,5,3,France,93078.0,11,1,1,0,0,-10.701422769610337,-2.245983255531458,11.109138257997172,0.49659283625768647
755,1,2,1,1,8,3,Brazil,5496.0,7,0,1,0,0,-8.458266772399487,-6.303081843483069,9.383932018346147,4.870592924429911
756,1,2,1,1,2,0,Brazil,19236.0,7,0,1,0,0,-15.007379513261203,-6.157142105328856,15.921222953874318,3.6682880825159736
757,0,1,1,1,19,14,Denmark,71208.0,10,1,1,0,0,7.074604426578623,-3.6264365085423775,-6.546494851647259,4.308646503171032
758,1,3,1,1,13,7,Russian Federation,74808.0,13,1,1,0,0,-1.9266391174443305,-0.44104296484256517,2.011324234249142,0.03839954646337272
759,0,2,1,1,35,25,Canada,117126.0,11,1,1,0,0,26.44982099616621,-3.045835203421928,-25.94126397189966,6.176348263765415
760,0,2,1,1,26,23,United States of America,180000.0,15,0,1,0,0,18.285182219570057,1.1470890105929106,-18.561416684454024,0.9463267881812742
761,0,3,1,0,33,18,United Kingdom of Great Britain and Northern Ireland,66591.0,6,0,1,0,0,20.384733890518763,-7.935830063560226,-19.353327298841382,11.216611254860416
762,1,1,1,1,8,5,Russian Federation,37752.0,6,0,1,0,0,-7.220621671430424,-7.322878622196837,8.387534927827522,6.032487455194866
763,1,2,1,1,5,1,Australia,70771.0,12,1,1,0,0,-11.93873053175137,-1.2261687298234285,12.100772716827095,-0.6662030889658533
764,1,2,1,1,7,2,United States of America,95000.0,21,1,0,0,1,-9.56287376970121,7.723105415864582,8.43219820207542,-9.171449323989217
765,1,1,1,1,8,5,Indonesia,13272.0,25,1,1,0,0,-6.816451171150132,11.67257964131881,5.189093997529095,-12.624849838265247
766,0,1,0,1,24,16,Viet Nam,113100.0,6,0,1,0,0,12.134276957664175,-7.741988079455865,-11.022671853777215,9.129639071675479
767,0,1,1,1,18,14,United States of America,100000.0,15,1,0,0,1,6.405030129045623,1.3917275885915288,-6.564960827119069,-0.7003256756552151
768,0,4,0,1,20,17,France,48624.0,5,0,1,0,0,9.631190048808705,-8.67472611788184,-8.514516379416612,9.87751422081938
769,1,2,0,1,6,2,Pakistan,4188.0,8,0,1,0,0,-10.620188178131073,-5.254682507574827,11.388377636798927,3.4874351576250855
770,1,2,1,1,6,5,Hungary,27456.0,17,1,0,0,1,-8.54075604275264,3.7130917474638823,8.126143253298121,-5.174339836627724
771,1,2,1,1,1,0,Russian Federation,12468.0,4,0,0,0,1,-15.848686079576366,-9.137147516160825,17.273323365300474,6.446533546953233
772,1,2,1,1,4,4,India,39093.0,7,0,1,0,0,-10.936712521082574,-6.235881680087466,12.187628053811023,4.5131979797272646
773,1,3,0,1,14,10,Lithuania,90000.0,17,0,1,0,0,0.8230697288917181,3.5086041461965367,-1.275610719527672,-3.5168292400057153
774,1,2,1,1,11,11,India,24503.0,10,1,1,0,0,-1.0308170743174103,-3.4420117110616952,1.402659355291281,3.3850222769795306
775,1,2,1,1,7,3,United Kingdom of Great Britain and Northern Ireland,51623.0,13,1,1,0,0,-9.10593747758577,-0.2851235647128077,9.129267415938571,-1.1604923131756957
776,1,3,1,1,18,8,Poland,116556.0,12,0,1,0,0,2.568042374163955,-1.5472594853937722,-2.511728065154623,1.9063517005924457
777,1,2,1,1,4,2,United States of America,86000.0,21,1,1,0,0,-11.894567825549437,7.7809786830786205,10.82715090369937,-9.505422072048274
778,1,2,1,1,17,12,Germany,73507.0,20,1,1,0,0,4.475714072834809,6.429884125863925,-5.27838728366448,-5.888383583601322
779,1,3,1,1,13,7,United States of America,100000.0,28,1,1,0,0,-1.606047669574187,14.555450865351217,-0.3945552053340083,-14.751302364089657
780,0,2,1,1,20,8,Australia,100214.0,5,0,1,0,0,3.9725368073007687,-8.584224333757367,-2.7883715543481102,9.739426293653606
781,1,2,1,1,18,12,Indonesia,26340.0,20,1,1,0,0,5.251244421971295,6.410503549059022,-6.0430363746100335,-5.768466883957589
782,1,2,1,1,8,5,Finland,32429.0,6,0,1,0,0,-7.220802157366861,-7.322888117347149,8.387953405283488,6.032695124433411
783,1,3,1,1,6,3,Austria,52968.0,10,0,1,0,0,-9.94696895797151,-3.265114503601419,10.447663749824635,1.6211751633389186
784,1,2,1,1,12,4,United States of America,56000.0,16,1,0,0,1,-4.527259845928013,2.607646290542164,4.065264654545395,-3.5409098997867234
785,0,3,1,1,7,6,Ukraine,1354.0,7,0,1,0,0,-7.348736014687095,-6.313929377523683,8.475722031424077,5.188891511286775
786,1,3,1,1,3,2,India,7442.0,10,0,1,0,0,-12.90883510428326,-3.197260862676919,13.50531634835103,1.0966387146994
787,1,2,1,1,7,2,Mexico,13848.0,13,1,1,0,0,-9.736151917651886,-0.2751454189645358,9.74679478324673,-1.2649938623179933
788,0,2,1,1,3,1,United States of America,100000.0,10,0,1,0,0,-13.534630368404692,-3.1870502293416325,14.025789048219904,0.9958226838616792
789,1,2,0,1,14,13,"Iran, Islamic Republic of...",85104.0,23,1,1,0,0,2.837599459428108,9.477038383825445,-4.185050917822105,-9.51148770985572
790,1,0,1,1,13,5,Germany,49725.0,3,0,1,0,0,-3.3985150011047587,-10.41862924566346,4.934785792910289,9.916364916297457
791,0,2,1,1,20,16,United Kingdom of Great Britain and Northern Ireland,100511.0,11,0,1,0,0,9.131910667948597,-2.666008476231774,-8.776086201610559,3.653189663313856
792,0,1,1,1,36,29,Germany,66652.0,10,0,1,0,0,29.719657839299863,-4.105167053449856,-29.15238625710386,7.517778911521364
793,1,2,1,1,7,3,Germany,61616.0,13,0,1,0,0,-9.105598646858208,-0.28510573923148663,9.12853075945253,-1.1605632685130582
794,1,2,1,1,8,4,Brazil,9624.0,20,1,1,0,0,-7.552087562787653,6.683802365105112,6.578065541112417,-7.810884704321311
795,1,3,1,1,9,4,Germany,61853.0,15,1,1,0,0,-6.8797661018024625,1.6657827929709188,6.610041661329777,-2.771313478195691
796,1,0,0,1,16,14,Austria,170630.0,18,1,1,0,0,4.917113157322177,4.429736237639239,-5.585497870221891,-4.0916271653912535
797,1,1,0,0,5,4,Bulgaria,66300.0,18,0,1,0,0,-9.924186390821783,4.742266265919116,9.363446986630377,-6.343402947172852
798,1,2,0,1,5,2,Spain,10380.0,7,0,1,0,0,-11.418423676544084,-6.235138281362392,12.370926888572443,4.3051735850617145
799,0,1,0,1,15,10,United States of America,120000.0,9,0,1,0,0,1.4306900219375018,-4.50874485651351,-0.7389735162893808,4.426355126872861
800,0,2,1,1,37,24,Netherlands,51189.0,12,1,1,0,0,27.394226753478705,-2.0747369143632812,-27.103038063717918,5.414699963628088
801,0,2,0,1,40,31,Canada,120000.0,12,1,1,0,0,34.130484082275565,-2.202822191611584,-33.70242268934608,6.210810067675518
802,0,1,1,0,39,22,United States of America,85000.0,5,0,1,0,0,27.542554493909147,-9.091521242622456,-26.337881670422682,13.395365356660257
803,1,1,1,1,14,8,United States of America,150000.0,17,0,1,0,0,-0.43276308348099357,3.5288022313479463,-0.027055429202148987,-3.694134329297119
804,1,3,1,1,10,4,France,19200.0,20,1,1,0,0,-5.997503608145136,6.645226565819741,5.017574945248955,-7.616718552619618
805,0,3,1,1,31,21,Germany,70264.0,5,0,1,0,0,20.69608418056675,-8.927130476286214,-19.487601360045844,11.349557480947299
806,1,2,1,1,13,10,Bulgaria,99458.0,10,1,1,0,0,-0.1029499369179535,-3.4704253588247322,0.6082194464329834,3.244322628881435
807,0,1,1,0,22,11,Australia,80172.0,11,0,1,0,0,7.540812248384128,-2.6544099944380686,-7.264909575147711,3.7265313742001256
808,0,0,1,1,20,20,United Kingdom of Great Britain and Northern Ireland,87948.0,18,1,1,0,0,11.796429863242055,4.292129815874141,-12.807571208209461,-3.363562286013228
809,1,2,0,1,11,9,Brazil,54972.0,15,1,1,0,0,-2.1810720994313466,1.5769499943817307,1.9316723461586396,-2.1457813995854322
810,1,2,1,1,12,4,Canada,195210.0,9,0,1,0,0,-4.671750404121329,-4.390448203739741,5.234820481011138,3.7727217182750192
811,0,3,1,1,35,25,Austria,76032.0,17,1,1,0,0,26.576322536847947,2.952671050346808,-26.80593145112166,0.2354092221441879
812,0,1,1,1,30,20,Mexico,11640.0,4,0,1,0,0,19.266717368105443,-9.897656339974503,-17.906176016745494,12.198757479725725
813,1,0,1,0,10,5,Australia,86853.0,12,0,0,1,0,-5.536802643190603,-1.3628043598000685,5.718824925884101,0.41202095155459384
814,0,3,1,0,12,9,Argentina,122128.0,8,0,1,0,0,-1.5508761472069605,-5.440569470055786,2.3575554372866923,5.005098062600597
815,0,2,1,1,40,35,United States of America,145000.0,15,1,1,0,0,36.71101364762659,0.7563300671771349,-36.84547478496981,3.4871988829280283
816,0,2,1,1,11,7,United States of America,70000.0,8,1,1,0,0,-3.5876404936202704,-5.401274958009115,4.394602232088602,4.624275381042171
817,1,0,0,1,15,3,Austria,36483.0,14,1,1,0,0,-2.868097956598543,0.5602411644290718,2.3451334434837965,-1.5748133565326075
818,1,2,1,1,10,6,Ghana,33948.0,5,0,1,0,0,-5.058873597298886,-8.37128707687427,6.343912957285435,7.377523562008488
819,0,3,1,1,8,8,Georgia,12720.0,3,0,1,0,0,-5.398617048915323,-10.352349638771118,7.181275588124818,9.762819500958349
820,1,2,1,1,4,0,Egypt,5220.0,9,1,1,0,0,-13.41096385234506,-4.196233468910088,14.030464060776596,2.0147195616725737
821,1,2,1,1,8,4,India,10056.0,4,0,1,0,0,-7.8931260004602075,-9.31240901659873,9.335461008633269,7.878833002463518
822,0,2,1,1,26,22,Israel,154104.0,10,0,1,0,0,17.5487914692788,-3.841727951531767,-17.093928928030703,5.939083315084343
823,1,3,1,1,8,4,Japan,37776.0,13,1,0,1,0,-7.700343743210677,-0.31449023408068183,7.746594950752631,-0.9337240033830689
824,1,2,1,1,5,2,United Kingdom of Great Britain and Northern Ireland,42717.0,9,0,1,0,0,-11.374695596432591,-4.235554079687591,12.004870556864567,2.3586817119706427
825,1,2,1,1,4,0,Norway,70132.0,8,1,1,0,0,-13.43007871149357,-5.195880938611865,14.200769739674959,2.999579023824882
826,0,3,1,1,27,25,Germany,95979.0,5,0,1,0,0,20.10417200966276,-8.89008095879294,-19.082945854048994,11.640247311971454
827,1,3,1,1,7,4,Thailand,30151.0,25,1,1,0,0,-8.221942100084819,11.701951719158547,6.580582784037857,-12.844055532297185
828,0,2,1,1,30,20,Germany,69318.0,12,1,1,0,0,19.439199587656354,-1.8994473779912313,-19.131853450286336,4.183571255721526
829,0,2,1,1,8,6,United States of America,100000.0,12,0,1,0,0,-6.461682523033811,-1.3342335559722505,6.704335654452198,0.22525361010573475
830,0,3,1,1,11,5,Sweden,49092.0,15,1,1,0,0,-4.6970059131075566,1.6171216203446428,4.4431316733627915,-2.4220448700890755
831,1,3,1,0,11,7,Switzerland,96180.0,18,0,1,0,0,-3.3735946350159858,4.596404336980875,2.7427825579434617,-5.16271431015021
832,1,2,1,1,10,5,Australia,40080.0,23,1,1,0,0,-5.303914570077082,9.634508061381714,3.947132122858231,-10.404756881528643
833,1,2,1,1,13,8,Guatemala,34867.0,5,0,1,0,0,-1.4695863215382456,-8.449265816294186,2.723036891131919,7.947479997475231
834,1,2,1,1,5,3,United States of America,70000.0,13,1,1,0,0,-10.65957363523764,-0.24649790295576843,10.756461016384819,-1.4544477702249634
835,1,1,1,1,5,4,Hungary,26112.0,20,1,1,0,0,-9.882917401925777,6.741721097731731,9.02613518712905,-8.308924512666586
836,0,1,0,1,6,3,Zimbabwe,20000.0,10,1,1,0,0,-9.948086797601874,-3.2651733118139887,10.450569282777808,1.6214307327090127
837,1,0,1,0,17,14,United States of America,80000.0,21,1,1,0,0,5.755117268398377,7.409567910231467,-6.756243189556532,-6.8293494593266555
838,0,1,1,1,22,16,Australia,212313.0,22,1,1,0,0,10.924434776118504,8.292993929602533,-11.93731906450526,-6.90600639381395
839,1,2,1,0,4,0,Hungary,20400.0,8,0,0,1,0,-13.431764964845218,-5.19596965039382,14.203039435550368,2.997847757565257
840,1,2,0,1,12,6,Slovenia,79980.0,7,0,1,0,0,-3.4604219004046977,-6.410271327025861,4.39661879329685,5.678856144444074
841,1,1,1,1,7,4,United Kingdom of Great Britain and Northern Ireland,58167.0,15,0,0,0,1,-8.434150345348678,1.7043690988193827,8.216251535939739,-3.0319332780326063
842,0,3,0,1,29,14,Greece,103776.0,13,1,1,0,0,14.910952472269443,-0.820053039908671,-15.329124307430057,2.6556719112412823
843,1,1,1,1,16,15,Argentina,19788.0,17,1,1,0,0,5.5196163792357,3.4196583779728473,-6.193403083922422,-3.1028471356111105
844,1,2,1,0,10,6,United States of America,80000.0,9,0,1,0,0,-4.972048849645562,-4.37215189138849,5.624064361915147,3.4154308056618903
845,1,1,1,1,5,4,China,20580.0,8,0,1,0,0,-10.138894788445038,-5.25544788446015,11.121910073895855,3.590577168926504
846,0,2,0,1,21,20,United Kingdom of Great Britain and Northern Ireland,142185.0,18,1,1,0,0,12.575398498288433,4.2729301231989165,-13.438826383711422,-3.113483136037987
847,1,2,0,1,6,2,Italy,54050.0,18,1,0,0,1,-10.405339338511066,4.743039031290743,9.709541615639017,-6.309553514920864
848,0,2,0,1,13,12,Australia,116900.0,23,1,1,0,0,1.432614318341216,9.506437070561901,-2.784841784628459,-9.68827059374222
849,0,3,1,1,26,25,United States of America,140000.0,11,1,1,0,0,19.456429896739845,-2.872126436698716,-19.484087124772127,5.325986573002851
850,0,3,1,1,25,15,Chile,37632.0,12,0,1,0,0,12.407809006859027,-1.7527940537076903,-12.178371051683566,3.216455330975995
851,1,2,1,1,18,10,Singapore,68844.0,23,1,1,0,0,4.058765829609204,9.429960203458808,-5.329284988817217,-9.000189965152083
852,1,3,1,1,10,5,Luxembourg,59454.0,10,1,1,0,0,-5.580363291486553,-3.362379753086321,6.060233338979978,2.367105425902676
853,1,3,1,1,16,4,Belgium,38388.0,15,1,1,0,0,-1.440654304353036,1.5306658529472352,0.7199380225629401,-2.5100765160578464
854,1,3,0,0,8,5,India,13962.0,5,0,1,0,0,-7.242744132219694,-8.322684318241473,8.573888722793084,7.030890904403786
855,1,2,0,1,15,11,Slovakia,45401.0,23,1,1,0,0,2.355515668151941,9.477762178623799,-3.5833812519256942,-9.235201498267156
856,1,1,1,1,14,9,Canada,89797.0,8,0,1,0,0,0.0022868748527566187,-5.479220022913233,0.8190792431152076,5.185300131298558
857,1,1,1,1,14,10,United States of America,128000.0,11,1,1,0,0,0.6964632805475037,-2.489907626639468,-0.3075237459245271,2.3576180443712023
858,1,3,1,1,7,6,United States of America,90000.0,6,0,1,0,0,-7.367046129665898,-7.313534510592454,8.662814743792163,6.199542425277645
859,1,4,1,1,7,1,Switzerland,98248.0,4,0,1,0,0,-10.554066154054118,-9.26281867351449,11.930543286711252,7.653750270305805
860,1,3,0,0,3,1,Sweden,61368.0,7,0,1,0,0,-13.59988770970787,-6.186408919536229,14.552261626312593,3.9179559553189915
861,1,2,1,1,12,8,United States of America,110000.0,16,1,1,0,0,-2.0096944366738745,2.567560500880781,1.6782865184104752,-2.986801774394412
862,0,2,1,1,29,25,United States of America,190000.0,45,1,1,0,0,22.514251938199934,31.06202425540174,-26.66809614940411,-27.808715243390125
863,1,3,1,1,7,2,United States of America,130000.0,8,0,1,0,0,-9.838792663336353,-5.273754524994815,10.595341387020513,3.6733565411351545
864,1,2,1,1,15,9,New Zealand,130000.0,6,0,1,0,0,0.7381480260857073,-7.497971268430611,0.36893227453910543,7.305325085767899
865,1,2,1,1,5,3,India,27923.0,4,0,1,0,0,-10.852842692522756,-9.244442295444326,12.357437125277336,7.362929600793628
866,1,1,1,1,3,3,India,8376.0,7,1,1,0,0,-12.34381727842805,-6.206594503839736,13.542421073547994,4.22383159090825
867,1,3,1,1,10,6,Germany,40956.0,7,0,1,0,0,-5.0160043427151,-6.37174805698836,5.980539637287095,5.381965683598737
868,1,2,0,1,20,12,United States of America,100000.0,29,1,1,0,0,6.999843621012049,15.369911398278164,-9.03430753350437,-14.4245873619678
869,0,3,1,1,38,13,United States of America,205500.0,10,1,1,0,0,21.215687228172342,-3.9827837990044594,-21.377293945557856,12.14619207080154
870,0,1,0,1,5,4,Poland,69372.0,15,1,1,0,0,-9.988029682624088,1.7429819671858449,9.884253149100909,-3.3884701877865244
871,1,2,1,1,10,1,United States of America,94000.0,12,1,1,0,0,-8.052294752885231,-1.3226094963163746,8.330663811398969,0.03453940861208714
872,1,2,1,1,12,7,United States of America,120000.0,18,1,1,0,0,-2.595657343333982,4.577150386558695,1.9735065342629339,-5.025292806476559
873,1,2,1,1,6,4,United States of America,77000.0,16,1,1,0,0,-9.189325592131135,2.7234623930450454,8.864699004944912,-4.192999705997457
874,1,3,1,1,8,3,France,55455.0,11,1,1,0,0,-8.371309550849178,-2.3039396887032306,8.678666475997895,0.9355263295788558
875,1,2,1,1,8,8,France,27732.0,14,1,1,0,0,-5.163634043699097,0.645072994295327,5.103933349795366,-1.7600931653614602
876,1,2,1,1,15,8,Colombia,33552.0,23,1,1,0,0,0.46831307515363185,9.507877628431665,-1.7595445739532463,-9.53227319854003
877,1,2,1,1,8,4,Kuwait,78324.0,13,1,1,0,0,-7.6989688899793,-0.31441790468844594,7.743648379396062,-0.9337520670220694
878,1,3,1,1,5,2,Poland,47172.0,8,0,1,0,0,-11.395860359443422,-5.235309392391896,12.182872530400791,3.3372951209416737
879,0,3,1,1,20,8,Germany,53748.0,11,1,1,0,0,4.0988562006125075,-2.585727662544985,-4.029641513846829,3.519920202400145
880,1,2,1,1,5,4,Spain,47456.0,15,1,1,0,0,-9.988772784217728,1.7429428734953978,9.885527385302854,-3.3881350037878857
881,0,3,1,1,25,17,United States of America,185000.0,4,0,1,0,0,13.500146463387123,-9.770728312638404,-12.129156917136024,11.29850975350893
882,0,4,1,0,16,16,France,44100.0,3,0,1,0,0,5.850952882215429,-10.587029416297652,-4.4043835439213055,11.86335014658027
883,0,2,1,1,17,15,United States of America,88000.0,4,0,0,0,1,6.021953230018804,-9.596438759889278,-4.723665544351622,10.449624781170254
884,1,2,1,1,14,8,Spain,59454.0,11,0,1,0,0,-0.5637281163048471,-2.469938841430208,0.9490730175198786,2.194446681416566
885,1,2,1,1,6,4,Portugal,55670.0,7,0,1,0,0,-9.381891184880605,-6.274444991011511,10.429510748842741,4.687432250983273
886,1,3,1,1,12,7,United States of America,175000.0,14,0,1,0,0,-2.6790557402736583,0.578195457306125,2.622508017936702,-1.0851010046327583
887,1,2,1,1,8,7,United States of America,93000.0,16,1,1,0,0,-5.747722988921114,2.6547614668542248,5.411161505568412,-3.7811204030989987
888,1,2,0,1,9,7,Egypt,88700.0,21,1,1,0,0,-4.864160067474922,7.634273653661329,3.8073605212481754,-8.490371258870658
889,1,0,1,1,7,3,Poland,16656.0,10,1,1,0,0,-9.171070550439383,-3.28447571729217,9.640362576164334,1.7703314320461816
890,1,2,1,1,11,7,Palestine,27600.0,12,1,1,0,0,-3.503814870905826,-1.4022975529169937,3.729990614458192,0.7223389156204044
891,1,2,1,1,5,4,Poland,37356.0,4,0,1,0,0,-10.223589239195409,-9.254470997561215,11.80214674530044,7.563873705939138
892,1,2,1,1,6,1,Germany,53322.0,15,1,1,0,0,-11.098245086593948,1.753793482801679,10.8387872247495,-3.5242504213136643
893,1,3,1,1,3,2,India,9216.0,8,0,1,0,0,-12.951406589283394,-5.19678421725942,13.849176556611246,3.0740582554745006
894,0,4,1,1,45,15,United States of America,180000.0,5,0,1,0,0,27.806018156900773,-9.136811723993647,-26.649837628414396,19.259318268561998
895,1,2,1,1,4,3,Canada,117126.0,16,1,1,0,0,-11.371157921038224,2.7721723792704767,11.099782709722833,-4.5703978706961825
896,0,3,1,1,24,20,France,101312.0,20,1,1,0,0,14.948033155601824,6.2144944117255845,-15.739568955833265,-4.477996833379467
897,1,2,1,1,11,3,Mexico,42012.0,8,0,1,0,0,-6.104323918997164,-5.361142768225635,6.83870040700148,4.590207951083888
898,1,2,0,0,3,1,Nigeria,14436.0,16,1,1,0,0,-13.409636663453423,2.811376698983858,13.019838664939272,-4.828787335065997
899,1,2,1,1,9,6,New Zealand,57501.0,16,1,1,0,0,-5.600730625566465,2.6454472320622746,5.243142729246014,-3.5738584296256493
900,1,2,1,1,8,5,United States of America,75000.0,22,1,1,0,0,-6.878305625250464,8.673399972970044,5.6575426205802275,-9.697842934292078
901,0,3,1,1,40,16,Finland,69108.0,10,0,1,0,0,24.652122705170566,-4.051756561555684,-24.866766003947625,11.008220680223245
902,0,2,1,1,5,4,United States of America,115000.0,23,1,1,0,0,-9.815956040103806,9.741169434417799,8.503656878953507,-11.249213900120937
